Code postal,Code mun.,Nom mun.,Statut,Code CLSC(Territoire),Nom CLSC(Territoire),CPCL%,Desc.
H7M0A1,65005,Laval,V,13113,Pont-Viau,100,
H7M0A2,65005,Laval,V,13113,Pont-Viau,100,
H7M0A3,65005,Laval,V,13113,Pont-Viau,100,
H7M0A4,65005,Laval,V,13113,Pont-Viau,100,LES CONDOS MAJOR
H7M0A5,65005,Laval,V,13113,Pont-Viau,100,
H7M0A6,65005,Laval,V,13113,Pont-Viau,100,
H7M0A7,65005,Laval,V,13113,Pont-Viau,100,
H7M0A8,65005,Laval,V,13113,Pont-Viau,100,LES MARRONNIERS TOUR F
H7M0A9,65005,Laval,V,13113,Pont-Viau,100,LES MARRONNIERS
H7M0B1,65005,Laval,V,13113,Pont-Viau,100,
H7M0B2,65005,Laval,V,13113,Pont-Viau,100,
H7M0B3,65005,Laval,V,13113,Pont-Viau,100,
H7M0B4,65005,Laval,V,13113,Pont-Viau,100,
H7M1A1,65005,Laval,V,13113,Pont-Viau,100,
H7M1A2,65005,Laval,V,13113,Pont-Viau,100,
H7M1A3,65005,Laval,V,13113,Pont-Viau,100,
H7M1A4,65005,Laval,V,13113,Pont-Viau,100,
H7M1A5,65005,Laval,V,13113,Pont-Viau,100,
H7M1A6,65005,Laval,V,13113,Pont-Viau,100,
H7M1A7,65005,Laval,V,13113,Pont-Viau,100,
H7M1A8,65005,Laval,V,13113,Pont-Viau,100,
H7M1A9,65005,Laval,V,13113,Pont-Viau,100,
H7M1B1,65005,Laval,V,13113,Pont-Viau,100,
H7M1B2,65005,Laval,V,13113,Pont-Viau,100,
H7M1B3,65005,Laval,V,13113,Pont-Viau,100,
H7M1B4,65005,Laval,V,13113,Pont-Viau,100,
H7M1B5,65005,Laval,V,13113,Pont-Viau,100,
H7M1B6,65005,Laval,V,13113,Pont-Viau,100,
H7M1B7,65005,Laval,V,13113,Pont-Viau,100,
H7M1B8,65005,Laval,V,13113,Pont-Viau,100,
H7M1B9,65005,Laval,V,13113,Pont-Viau,100,
H7M1C1,65005,Laval,V,13113,Pont-Viau,100,
H7M1C2,65005,Laval,V,13113,Pont-Viau,100,
H7M1C3,65005,Laval,V,13113,Pont-Viau,100,
H7M1C4,65005,Laval,V,13113,Pont-Viau,100,
H7M1C5,65005,Laval,V,13113,Pont-Viau,100,
H7M1C6,65005,Laval,V,13113,Pont-Viau,100,
H7M1C7,65005,Laval,V,13113,Pont-Viau,100,
H7M1C8,65005,Laval,V,13113,Pont-Viau,100,
H7M1C9,65005,Laval,V,13113,Pont-Viau,100,
H7M1E1,65005,Laval,V,13113,Pont-Viau,100,
H7M1E2,65005,Laval,V,13113,Pont-Viau,100,
H7M1E3,65005,Laval,V,13113,Pont-Viau,100,
H7M1E4,65005,Laval,V,13113,Pont-Viau,100,
H7M1E5,65005,Laval,V,13113,Pont-Viau,100,
H7M1E6,65005,Laval,V,13113,Pont-Viau,100,
H7M1E7,65005,Laval,V,13113,Pont-Viau,100,
H7M1E8,65005,Laval,V,13113,Pont-Viau,100,
H7M1E9,65005,Laval,V,13113,Pont-Viau,100,
H7M1G1,65005,Laval,V,13113,Pont-Viau,100,
H7M1G2,65005,Laval,V,13113,Pont-Viau,100,
H7M1G3,65005,Laval,V,13113,Pont-Viau,100,
H7M1G4,65005,Laval,V,13113,Pont-Viau,100,
H7M1G5,65005,Laval,V,13113,Pont-Viau,100,
H7M1G6,65005,Laval,V,13113,Pont-Viau,100,
H7M1G7,65005,Laval,V,13113,Pont-Viau,100,
H7M1G8,65005,Laval,V,13113,Pont-Viau,100,
H7M1G9,65005,Laval,V,13113,Pont-Viau,100,
H7M1H1,65005,Laval,V,13113,Pont-Viau,100,
H7M1H2,65005,Laval,V,13113,Pont-Viau,100,
H7M1H3,65005,Laval,V,13113,Pont-Viau,100,
