Code postal,Code mun.,Nom mun.,Statut,Code CLSC(Territoire),Nom CLSC(Territoire),CPCL%,Desc.
J2E0A1,49058,Drummondville,V,04171,Drummond,100,
J2E0A2,49095,Saint-Majorique-de-Grantham,P,04171,Drummond,100,
J2E0A3,49095,Saint-Majorique-de-Grantham,P,04171,Drummond,100,
J2E0A4,49095,Saint-Majorique-de-Grantham,P,04171,Drummond,100,
J2E0A5,49095,Saint-Majorique-de-Grantham,P,04171,Drummond,100,
J2E0A6,49095,Saint-Majorique-de-Grantham,P,04171,Drummond,100,
J2E0A7,49095,Saint-Majorique-de-Grantham,P,04171,Drummond,100,
J2E0A8,49058,Drummondville,V,04171,Drummond,100,
J2E0A9,49058,Drummondville,V,04171,Drummond,100,
J2E0B1,49058,Drummondville,V,04171,Drummond,100,
J2E0B2,49058,Drummondville,V,04171,Drummond,100,
J2E0B3,49058,Drummondville,V,04171,Drummond,100,
J2E0B4,49058,Drummondville,V,04171,Drummond,100,
J2E0B6,49058,Drummondville,V,04171,Drummond,100,
J2E0B7,49058,Drummondville,V,04171,Drummond,100,
J2E0B8,49058,Drummondville,V,04171,Drummond,100,
J2E0B9,49058,Drummondville,V,04171,Drummond,100,
J2E0C1,49058,Drummondville,V,04171,Drummond,100,
J2E0C2,49058,Drummondville,V,04171,Drummond,100,
J2E0C3,49058,Drummondville,V,04171,Drummond,100,
J2E0C4,49058,Drummondville,V,04171,Drummond,100,
J2E0C5,49058,Drummondville,V,04171,Drummond,100,
J2E0C6,49058,Drummondville,V,04171,Drummond,100,
J2E0C7,49058,Drummondville,V,04171,Drummond,100,
J2E0C8,49058,Drummondville,V,04171,Drummond,100,
J2E0C9,49058,Drummondville,V,04171,Drummond,100,
J2E0E1,49058,Drummondville,V,04171,Drummond,100,
J2E0E2,49058,Drummondville,V,04171,Drummond,100,
J2E0E3,49058,Drummondville,V,04171,Drummond,100,
J2E0E4,49058,Drummondville,V,04171,Drummond,100,
J2E0E5,49058,Drummondville,V,04171,Drummond,100,
J2E0E6,49058,Drummondville,V,04171,Drummond,100,
J2E0E7,49058,Drummondville,V,04171,Drummond,100,
J2E0E8,49058,Drummondville,V,04171,Drummond,100,
J2E0G3,49058,Drummondville,V,04171,Drummond,100,
J2E0G4,49058,Drummondville,V,04171,Drummond,100,
J2E0G5,49058,Drummondville,V,04171,Drummond,100,
J2E0G6,49058,Drummondville,V,04171,Drummond,100,
J2E0G7,49058,Drummondville,V,04171,Drummond,100,
J2E0G8,49058,Drummondville,V,04171,Drummond,100,
J2E0G9,49058,Drummondville,V,04171,Drummond,100,
J2E0H1,49058,Drummondville,V,04171,Drummond,100,
J2E0H2,49058,Drummondville,V,04171,Drummond,100,
J2E0H3,49058,Drummondville,V,04171,Drummond,100,
J2E0H4,49058,Drummondville,V,04171,Drummond,100,
J2E0H5,49058,Drummondville,V,04171,Drummond,100,
J2E0H6,49058,Drummondville,V,04171,Drummond,100,
J2E0H7,49058,Drummondville,V,04171,Drummond,100,
J2E0H8,49058,Drummondville,V,04171,Drummond,100,
J2E0H9,49058,Drummondville,V,04171,Drummond,100,
J2E1A1,49058,Drummondville,V,04171,Drummond,100,
J2E1A2,49058,Drummondville,V,04171,Drummond,100,
J2E1A3,49058,Drummondville,V,04171,Drummond,100,
J2E1A4,49058,Drummondville,V,04171,Drummond,100,
J2E1A5,49058,Drummondville,V,04171,Drummond,100,
J2E1A6,49058,Drummondville,V,04171,Drummond,100,
J2E1A7,49058,Drummondville,V,04171,Drummond,100,
J2E1A8,49058,Drummondville,V,04171,Drummond,100,
J2E1A9,49058,Drummondville,V,04171,Drummond,100,
J2E1B1,49058,Drummondville,V,04171,Drummond,100,IMMEUBLE A APPARTEMENTS
J2E1B2,49058,Drummondville,V,04171,Drummond,100,
J2E1B3,49058,Drummondville,V,04171,Drummond,100,
J2E1B4,49058,Drummondville,V,04171,Drummond,100,
J2E1B5,49058,Drummondville,V,04171,Drummond,100,
J2E1B6,49058,Drummondville,V,04171,Drummond,100,
J2E1B7,49058,Drummondville,V,04171,Drummond,100,
J2E1B8,49058,Drummondville,V,04171,Drummond,100,
J2E1B9,49058,Drummondville,V,04171,Drummond,100,
