Code postal,Code mun.,Nom mun.,Statut,Code étab.,Nom étab. CIUSSS/CISSS,CPRTS%,Desc.
G8Z0A1,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,
G8Z0A2,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,HYPPODROME
G8Z0A3,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,SALON DE JEUX DE TROIS-RIVIERES
G8Z0A4,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,
G8Z0A5,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,RESIDENCES DU COLLEGE LAFLECHE
G8Z0A6,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,
G8Z0A7,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,
G8Z0A8,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,RESIDENCE PLACE BELVEDERE
G8Z0A9,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,
G8Z0B1,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,
G8Z0B2,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,IMMEUBLE A APPARTEMENTS
G8Z0B3,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,
G8Z0B4,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,
G8Z0B5,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,
G8Z0B6,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,
G8Z0B7,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,
G8Z0B8,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,3750 BOUL JEAN XXIII
G8Z1A1,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,
G8Z1A2,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,
G8Z1A3,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,
G8Z1A4,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,
G8Z1A5,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,
G8Z1A6,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,
G8Z1A7,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,
G8Z1A8,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,
G8Z1A9,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,
G8Z1B1,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,
G8Z1B2,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,
G8Z1B3,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,
G8Z1B4,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,
G8Z1B5,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,
G8Z1B6,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,
G8Z1B7,37067,Trois-Rivières,V,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,100,
