Code postal,Code mun.,Nom mun.,Statut,Code étab.,Nom étab. CIUSSS/CISSS,CPRTS%,Desc.
J3R0A1,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0A2,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0A3,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0A4,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0A5,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0A6,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0A7,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0A8,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0A9,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0B2,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0B3,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0B4,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0B5,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0B6,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0B7,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0B8,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0B9,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0C1,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0C2,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0C3,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0C4,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0C5,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0C6,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0C7,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0C8,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0C9,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0E1,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0E2,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0E3,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0E4,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0E5,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0E6,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0E7,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0E8,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0E9,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0G1,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0G2,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0G3,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0G4,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0G5,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0G6,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0G7,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0G8,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0G9,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0H1,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0H2,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0H3,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0H4,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0H5,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0H6,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0H7,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0H8,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0H9,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0J1,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0J2,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0J3,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0J4,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0J5,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0J6,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0J7,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0J8,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0J9,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0K1,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0K2,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0K3,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0K4,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0K5,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0K6,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0K7,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0K8,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0K9,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0L1,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0L2,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0L3,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0L4,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0L5,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0L6,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0L7,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0L8,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0L9,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0M1,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0M2,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0M3,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0M4,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0M5,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0M6,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0M7,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0M8,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0M9,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0N1,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0N2,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0P7,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R0P8,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R1A1,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1A2,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1A3,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1A4,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1A5,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1A6,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1A7,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1A8,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1A9,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1B1,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1B2,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1B3,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1B4,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1B5,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1B6,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1B7,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1B8,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1B9,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1C1,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R1C2,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R1C3,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1C4,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1C5,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1C6,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1C7,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1C8,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1C9,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1E1,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1E2,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1E3,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1E4,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1E5,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1E6,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1E7,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1E8,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1E9,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1G1,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1G2,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1G3,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1G4,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1G5,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1G6,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1G7,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1G8,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1G9,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1H1,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1H2,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1H3,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1H4,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1H5,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1H6,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1H7,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1H8,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1H9,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1J1,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1J2,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1J3,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1J4,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1J5,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1J6,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1J7,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1J8,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1J9,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1K1,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1K2,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1K3,53050,Saint-Joseph-de-Sorel,V,11045309,CISSS de la Montérégie-Est,100,
J3R1K4,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R1K5,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R1K6,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R1K7,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R1K8,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R1K9,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R1L1,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R1L2,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R1L3,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R1L4,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R1L5,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R1L6,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R1L7,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R1L8,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R1L9,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R1M1,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R1M2,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R1M3,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R1M4,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R1M5,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R1M6,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,QIT - FER ET TITANE
J3R1M7,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R1M8,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R1M9,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R1N1,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R1N2,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R1N3,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R1N4,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
J3R1N5,53052,Sorel-Tracy,V,11045309,CISSS de la Montérégie-Est,100,
