Code postal,Code mun.,Nom mun.,Statut,Code étab.,Nom étab. CIUSSS/CISSS,CPRTS%,Desc.
J2Y0A1,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y0A3,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y0A4,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y0A5,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y0A6,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1A1,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1A2,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,ECOLE NAPOLEON-BOURASSA
J2Y1A3,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,IMMEUBLE A APPARTEMENTS
J2Y1A4,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1A5,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1A6,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1A7,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1A8,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1A9,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1B1,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1B2,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1B3,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1B4,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1B5,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1B6,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1B7,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1B8,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1B9,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1C1,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1C2,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1C3,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1C4,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1C5,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1C6,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1C7,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1C8,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1C9,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1E1,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1E2,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1E3,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1E4,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1E5,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1E6,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1E7,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1E8,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1E9,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1G1,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1G2,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1G3,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1G4,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1G5,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1G6,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1G7,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1G8,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1G9,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1H1,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1H2,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1H3,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1H4,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1H5,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1H6,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1H7,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1H8,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1H9,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1J1,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1J2,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1J3,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1J4,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1J5,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1J6,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1J7,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1J8,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1J9,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1K1,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1K2,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
J2Y1K3,56083,Saint-Jean-sur-Richelieu,V,11045291,CISSS de la Montérégie-Centre,100,
