Code postal,Code mun.,Nom mun.,Statut,Code étab.,Nom étab. CIUSSS/CISSS,CPRTS%,Desc.
G0E0A1,04005,Sainte-Madeleine-de-la-Rivière-Madeleine,M,11045242,CISSS de la Gaspésie,100,
G0E0A2,04010,Saint-Maxime-du-Mont-Louis,M,11045242,CISSS de la Gaspésie,100,
G0E0A3,04025,Marsoui,VL,11045242,CISSS de la Gaspésie,100,
G0E0A4,04030,La Martre,M,11045242,CISSS de la Gaspésie,100,
G0E0A5,03020,Grande-Vallée,M,11045242,CISSS de la Gaspésie,100,
G0E0A6,04015,Mont-Saint-Pierre,VL,11045242,CISSS de la Gaspésie,100,
G0E0A7,03025,Murdochville,V,11045242,CISSS de la Gaspésie,100,
G0E0A8,04010,Saint-Maxime-du-Mont-Louis,M,11045242,CISSS de la Gaspésie,100,
G0E0A9,03010,Cloridorme,CT,11045242,CISSS de la Gaspésie,100,
G0E1A0,03005,Gaspé,V,11045242,CISSS de la Gaspésie,100,
G0E1B0,04037,Sainte-Anne-des-Monts,V,11045242,CISSS de la Gaspésie,100,
G0E1C0,04030,La Martre,M,11045242,CISSS de la Gaspésie,100,
G0E1E0,03005,Gaspé,V,11045242,CISSS de la Gaspésie,100,
G0E1G0,03010,Cloridorme,CT,11045242,CISSS de la Gaspésie,100,
G0E1H0,03005,Gaspé,V,11045242,CISSS de la Gaspésie,100,
G0E1J0,03005,Gaspé,V,11045242,CISSS de la Gaspésie,100,
G0E1K0,03020,Grande-Vallée,M,11045242,CISSS de la Gaspésie,100,
G0E1L0,04010,Saint-Maxime-du-Mont-Louis,M,11045242,CISSS de la Gaspésie,100,
G0E1M0,03005,Gaspé,V,11045242,CISSS de la Gaspésie,100,
G0E1N0,03005,Gaspé,V,11045242,CISSS de la Gaspésie,100,
G0E1P0,04005,Sainte-Madeleine-de-la-Rivière-Madeleine,M,11045242,CISSS de la Gaspésie,100,
G0E1R0,04005,Sainte-Madeleine-de-la-Rivière-Madeleine,M,11045242,CISSS de la Gaspésie,100,
G0E1S0,04025,Marsoui,VL,11045242,CISSS de la Gaspésie,100,
G0E1T0,04010,Saint-Maxime-du-Mont-Louis,M,11045242,CISSS de la Gaspésie,100,
G0E1V0,04015,Mont-Saint-Pierre,VL,11045242,CISSS de la Gaspésie,100,
G0E1W0,03025,Murdochville,V,11045242,CISSS de la Gaspésie,100,
G0E1X0,03005,Gaspé,V,11045242,CISSS de la Gaspésie,100,
G0E1Y0,03015,Petite-Vallée,M,11045242,CISSS de la Gaspésie,100,
G0E1Z0,04020,Rivière-à-Claude,M,11045242,CISSS de la Gaspésie,100,
G0E2A0,03005,Gaspé,V,11045242,CISSS de la Gaspésie,100,
G0E2B0,04005,Sainte-Madeleine-de-la-Rivière-Madeleine,M,11045242,CISSS de la Gaspésie,100,
G0E2C0,04020,Rivière-à-Claude,M,11045242,CISSS de la Gaspésie,100,
G0E2E0,04010,Saint-Maxime-du-Mont-Louis,M,11045242,CISSS de la Gaspésie,100,
G0E2G0,04902,Mont-Albert,NO,11045242,CISSS de la Gaspésie,100,
G0E2G0,04037,Sainte-Anne-des-Monts,V,11045242,CISSS de la Gaspésie,100,
G0E2H0,04030,La Martre,M,11045242,CISSS de la Gaspésie,100,
G0E2J0,04037,Sainte-Anne-des-Monts,V,11045242,CISSS de la Gaspésie,100,
G0E2K0,04037,Sainte-Anne-des-Monts,V,11045242,CISSS de la Gaspésie,100,
